% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: Elisa Venditti
%      (b) Donor: Elisa Venditti
%      (c) Date: May, 2022
% 
@RELATION buggy

@ATTRIBUTE size  NUMERIC
@ATTRIBUTE locTouched   NUMERIC
@ATTRIBUTE revisionNumber  NUMERIC
@ATTRIBUTE authorNumber   NUMERIC
@ATTRIBUTE locAdded   NUMERIC
@ATTRIBUTE maxLocAdded   NUMERIC
@ATTRIBUTE avgLocAdded   NUMERIC
@ATTRIBUTE chgSetSize   NUMERIC
@ATTRIBUTE maxChgSetSize   NUMERIC
@ATTRIBUTE avgChgSetSize   NUMERIC
@ATTRIBUTE class        {Yes, No}
@DATA
107.0,107.0,1.0,0.0,107.0,107.0,107.0,1328.0,1328.0,1328.0,No
357.0,357.0,1.0,0.0,357.0,357.0,357.0,1328.0,1328.0,1328.0,No
609.0,649.0,2.0,0.0,629.0,600.0,314.0,1328.0,1328.0,664.0,No
185.0,185.0,1.0,0.0,185.0,185.0,185.0,1328.0,1328.0,1328.0,No
206.0,230.0,3.0,0.0,222.0,198.0,74.0,1446.0,1328.0,482.0,No
45.0,45.0,1.0,0.0,45.0,45.0,45.0,1328.0,1328.0,1328.0,No
70.0,70.0,1.0,0.0,70.0,70.0,70.0,1328.0,1328.0,1328.0,No
348.0,348.0,1.0,0.0,348.0,348.0,348.0,1328.0,1328.0,1328.0,No
574.0,594.0,3.0,0.0,584.0,576.0,194.0,1353.0,1328.0,451.0,No
495.0,495.0,2.0,0.0,495.0,493.0,247.0,1339.0,1328.0,669.0,No
165.0,167.0,2.0,0.0,166.0,165.0,83.0,1330.0,1328.0,665.0,No
506.0,506.0,1.0,0.0,506.0,506.0,506.0,1328.0,1328.0,1328.0,No
121.0,121.0,1.0,0.0,121.0,121.0,121.0,1328.0,1328.0,1328.0,No
96.0,96.0,1.0,0.0,96.0,96.0,96.0,1328.0,1328.0,1328.0,No
59.0,59.0,1.0,0.0,59.0,59.0,59.0,1328.0,1328.0,1328.0,No
856.0,856.0,1.0,0.0,856.0,856.0,856.0,1328.0,1328.0,1328.0,No
301.0,353.0,4.0,0.0,329.0,239.0,82.0,1455.0,1328.0,363.0,No
114.0,114.0,1.0,0.0,114.0,114.0,114.0,1328.0,1328.0,1328.0,No
112.0,112.0,1.0,0.0,112.0,112.0,112.0,1328.0,1328.0,1328.0,No
235.0,235.0,1.0,0.0,235.0,235.0,235.0,1328.0,1328.0,1328.0,No
208.0,293.0,4.0,0.0,265.0,179.0,66.0,1460.0,1328.0,365.0,No
483.0,483.0,1.0,0.0,483.0,483.0,483.0,1328.0,1328.0,1328.0,No
216.0,232.0,2.0,0.0,224.0,216.0,112.0,1336.0,1328.0,668.0,No
138.0,138.0,1.0,0.0,138.0,138.0,138.0,1328.0,1328.0,1328.0,No
154.0,162.0,3.0,0.0,158.0,154.0,52.0,1452.0,1328.0,484.0,No
62.0,62.0,1.0,0.0,62.0,62.0,62.0,1328.0,1328.0,1328.0,No
114.0,114.0,1.0,0.0,114.0,114.0,114.0,1328.0,1328.0,1328.0,No
45.0,47.0,2.0,0.0,46.0,45.0,23.0,1353.0,1328.0,676.0,No
34.0,44.0,2.0,0.0,39.0,39.0,19.0,1353.0,1328.0,676.0,No
48.0,54.0,2.0,0.0,51.0,44.0,25.0,1353.0,1328.0,676.0,No
72.0,82.0,2.0,0.0,77.0,66.0,38.0,1353.0,1328.0,676.0,No
201.0,237.0,4.0,0.0,219.0,180.0,54.0,1369.0,1328.0,342.0,No
50.0,54.0,2.0,0.0,52.0,48.0,26.0,1353.0,1328.0,676.0,No
31.0,31.0,1.0,0.0,31.0,31.0,31.0,1328.0,1328.0,1328.0,No
31.0,31.0,1.0,0.0,31.0,31.0,31.0,1328.0,1328.0,1328.0,No
80.0,92.0,2.0,0.0,86.0,73.0,43.0,1353.0,1328.0,676.0,No
72.0,122.0,4.0,0.0,97.0,64.0,24.0,1387.0,1328.0,346.0,No
191.0,227.0,2.0,0.0,209.0,181.0,104.0,1353.0,1328.0,676.0,No
111.0,143.0,4.0,0.0,127.0,102.0,31.0,1387.0,1328.0,346.0,No
72.0,84.0,2.0,0.0,78.0,68.0,39.0,1353.0,1328.0,676.0,No
104.0,116.0,2.0,0.0,110.0,92.0,55.0,1353.0,1328.0,676.0,No
306.0,378.0,2.0,0.0,342.0,300.0,171.0,1353.0,1328.0,676.0,No
193.0,267.0,4.0,0.0,230.0,178.0,57.0,1479.0,1328.0,369.0,No
60.0,79.0,4.0,0.0,70.0,54.0,17.0,1387.0,1328.0,346.0,No
167.0,209.0,2.0,0.0,188.0,157.0,94.0,1353.0,1328.0,676.0,No
39.0,51.0,2.0,0.0,45.0,37.0,22.0,1353.0,1328.0,676.0,No
174.0,214.0,3.0,0.0,194.0,175.0,64.0,1357.0,1328.0,452.0,No
83.0,83.0,1.0,0.0,83.0,83.0,83.0,1328.0,1328.0,1328.0,No
112.0,119.0,4.0,0.0,116.0,96.0,29.0,1472.0,1328.0,368.0,No
48.0,48.0,1.0,0.0,48.0,48.0,48.0,1328.0,1328.0,1328.0,No
50.0,50.0,1.0,0.0,50.0,50.0,50.0,1328.0,1328.0,1328.0,No
56.0,56.0,1.0,0.0,56.0,56.0,56.0,1328.0,1328.0,1328.0,No
48.0,48.0,1.0,0.0,48.0,48.0,48.0,1328.0,1328.0,1328.0,No
93.0,93.0,1.0,0.0,93.0,93.0,93.0,1328.0,1328.0,1328.0,No
42.0,42.0,1.0,0.0,42.0,42.0,42.0,1328.0,1328.0,1328.0,No
43.0,43.0,1.0,0.0,43.0,43.0,43.0,1328.0,1328.0,1328.0,No
254.0,254.0,1.0,0.0,254.0,254.0,254.0,1328.0,1328.0,1328.0,No
94.0,98.0,3.0,0.0,96.0,94.0,32.0,1449.0,1328.0,483.0,No
67.0,67.0,1.0,0.0,67.0,67.0,67.0,1328.0,1328.0,1328.0,No
79.0,79.0,1.0,0.0,79.0,79.0,79.0,1328.0,1328.0,1328.0,No
51.0,51.0,1.0,0.0,51.0,51.0,51.0,1328.0,1328.0,1328.0,No
67.0,67.0,1.0,0.0,67.0,67.0,67.0,1328.0,1328.0,1328.0,No
64.0,64.0,1.0,0.0,64.0,64.0,64.0,1328.0,1328.0,1328.0,No
87.0,87.0,1.0,0.0,87.0,87.0,87.0,1328.0,1328.0,1328.0,No
46.0,46.0,1.0,0.0,46.0,46.0,46.0,1328.0,1328.0,1328.0,No
139.0,280.0,3.0,0.0,279.0,140.0,93.0,124.0,118.0,41.0,No
88.0,410.0,4.0,0.0,198.0,190.0,49.0,1451.0,1328.0,362.0,No
215.0,560.0,4.0,0.0,334.0,322.0,83.0,1451.0,1328.0,362.0,No
214.0,214.0,1.0,0.0,214.0,214.0,214.0,1328.0,1328.0,1328.0,No
39.0,39.0,1.0,0.0,39.0,39.0,39.0,1328.0,1328.0,1328.0,No
168.0,171.0,3.0,0.0,171.0,165.0,57.0,1449.0,1328.0,483.0,No
202.0,202.0,1.0,0.0,202.0,202.0,202.0,1328.0,1328.0,1328.0,No
215.0,215.0,1.0,0.0,215.0,215.0,215.0,1328.0,1328.0,1328.0,No
149.0,149.0,1.0,0.0,149.0,149.0,149.0,1328.0,1328.0,1328.0,No
107.0,107.0,1.0,0.0,107.0,107.0,107.0,1328.0,1328.0,1328.0,No
67.0,67.0,1.0,0.0,67.0,67.0,67.0,1328.0,1328.0,1328.0,No
158.0,158.0,1.0,0.0,158.0,158.0,158.0,1328.0,1328.0,1328.0,No
112.0,112.0,1.0,0.0,112.0,112.0,112.0,1328.0,1328.0,1328.0,No
66.0,66.0,1.0,0.0,66.0,66.0,66.0,1328.0,1328.0,1328.0,No
155.0,221.0,3.0,0.0,188.0,170.0,62.0,1346.0,1328.0,448.0,No
192.0,302.0,7.0,0.0,255.0,176.0,36.0,1474.0,1328.0,210.0,No
123.0,123.0,1.0,0.0,123.0,123.0,123.0,1328.0,1328.0,1328.0,No
224.0,264.0,5.0,0.0,244.0,224.0,48.0,1475.0,1328.0,295.0,No
82.0,82.0,1.0,0.0,82.0,82.0,82.0,1328.0,1328.0,1328.0,No
72.0,72.0,1.0,0.0,72.0,72.0,72.0,1328.0,1328.0,1328.0,No
275.0,358.0,9.0,0.0,318.0,270.0,35.0,1504.0,1328.0,167.0,No
96.0,105.0,3.0,0.0,99.0,99.0,33.0,1446.0,1328.0,482.0,No
168.0,168.0,1.0,0.0,168.0,168.0,168.0,1328.0,1328.0,1328.0,No
28.0,28.0,1.0,0.0,28.0,28.0,28.0,1328.0,1328.0,1328.0,No
164.0,164.0,1.0,0.0,164.0,164.0,164.0,1328.0,1328.0,1328.0,No
135.0,135.0,1.0,0.0,135.0,135.0,135.0,1328.0,1328.0,1328.0,No
88.0,94.0,2.0,0.0,91.0,88.0,45.0,1336.0,1328.0,668.0,No
72.0,72.0,1.0,0.0,72.0,72.0,72.0,1328.0,1328.0,1328.0,No
93.0,93.0,1.0,0.0,93.0,93.0,93.0,1328.0,1328.0,1328.0,No
242.0,244.0,2.0,0.0,243.0,231.0,121.0,1336.0,1328.0,668.0,No
68.0,68.0,1.0,0.0,68.0,68.0,68.0,1328.0,1328.0,1328.0,No
58.0,58.0,1.0,0.0,58.0,58.0,58.0,1328.0,1328.0,1328.0,No
40.0,40.0,1.0,0.0,40.0,40.0,40.0,1328.0,1328.0,1328.0,No
183.0,207.0,2.0,0.0,195.0,188.0,97.0,1335.0,1328.0,667.0,No
55.0,55.0,1.0,0.0,55.0,55.0,55.0,1328.0,1328.0,1328.0,No
356.0,360.0,2.0,0.0,358.0,356.0,179.0,1335.0,1328.0,667.0,No
139.0,178.0,3.0,0.0,162.0,132.0,54.0,1448.0,1328.0,482.0,No
76.0,83.0,3.0,0.0,83.0,69.0,27.0,1454.0,1328.0,484.0,No
57.0,63.0,3.0,0.0,61.0,55.0,20.0,1446.0,1328.0,482.0,No
62.0,77.0,3.0,0.0,71.0,59.0,23.0,1454.0,1328.0,484.0,No
31.0,31.0,1.0,0.0,31.0,31.0,31.0,1328.0,1328.0,1328.0,No
208.0,252.0,3.0,0.0,236.0,196.0,78.0,1448.0,1328.0,482.0,No
28.0,28.0,1.0,0.0,28.0,28.0,28.0,1328.0,1328.0,1328.0,No
70.0,86.0,3.0,0.0,80.0,66.0,26.0,1454.0,1328.0,484.0,No
31.0,31.0,1.0,0.0,31.0,31.0,31.0,1328.0,1328.0,1328.0,No
198.0,220.0,2.0,0.0,209.0,207.0,104.0,1336.0,1328.0,668.0,No
144.0,147.0,5.0,0.0,147.0,122.0,29.0,1463.0,1328.0,292.0,No
20.0,20.0,1.0,0.0,20.0,20.0,20.0,1328.0,1328.0,1328.0,No
40.0,40.0,1.0,0.0,40.0,40.0,40.0,1328.0,1328.0,1328.0,No
75.0,75.0,1.0,0.0,75.0,75.0,75.0,1328.0,1328.0,1328.0,No
139.0,147.0,3.0,0.0,143.0,139.0,47.0,1454.0,1328.0,484.0,No
145.0,145.0,1.0,0.0,145.0,145.0,145.0,1328.0,1328.0,1328.0,No
74.0,74.0,1.0,0.0,74.0,74.0,74.0,1328.0,1328.0,1328.0,No
65.0,65.0,1.0,0.0,65.0,65.0,65.0,1328.0,1328.0,1328.0,No
136.0,175.0,3.0,0.0,159.0,129.0,53.0,1448.0,1328.0,482.0,No
72.0,87.0,3.0,0.0,81.0,69.0,27.0,1454.0,1328.0,484.0,No
57.0,63.0,3.0,0.0,61.0,55.0,20.0,1447.0,1328.0,482.0,No
63.0,79.0,3.0,0.0,73.0,59.0,24.0,1454.0,1328.0,484.0,No
29.0,29.0,1.0,0.0,29.0,29.0,29.0,1328.0,1328.0,1328.0,No
28.0,28.0,1.0,0.0,28.0,28.0,28.0,1328.0,1328.0,1328.0,No
69.0,84.0,3.0,0.0,78.0,66.0,26.0,1454.0,1328.0,484.0,No
31.0,31.0,1.0,0.0,31.0,31.0,31.0,1328.0,1328.0,1328.0,No
420.0,512.0,3.0,0.0,468.0,416.0,156.0,1448.0,1328.0,482.0,No
51.0,51.0,1.0,0.0,51.0,51.0,51.0,1328.0,1328.0,1328.0,No
157.0,157.0,1.0,0.0,157.0,157.0,157.0,1328.0,1328.0,1328.0,No
52.0,52.0,1.0,0.0,52.0,52.0,52.0,1328.0,1328.0,1328.0,No
69.0,69.0,1.0,0.0,69.0,69.0,69.0,1328.0,1328.0,1328.0,No
40.0,40.0,1.0,0.0,40.0,40.0,40.0,1328.0,1328.0,1328.0,No
152.0,156.0,3.0,0.0,154.0,152.0,51.0,1454.0,1328.0,484.0,No
74.0,98.0,2.0,0.0,86.0,86.0,43.0,1336.0,1328.0,668.0,No
64.0,64.0,1.0,0.0,64.0,64.0,64.0,1328.0,1328.0,1328.0,No
573.0,691.0,5.0,0.0,632.0,544.0,126.0,1467.0,1328.0,293.0,No
157.0,196.0,3.0,0.0,180.0,150.0,60.0,1448.0,1328.0,482.0,No
72.0,87.0,3.0,0.0,81.0,69.0,27.0,1454.0,1328.0,484.0,No
57.0,63.0,3.0,0.0,61.0,55.0,20.0,1447.0,1328.0,482.0,No
63.0,79.0,3.0,0.0,73.0,59.0,24.0,1454.0,1328.0,484.0,No
31.0,31.0,1.0,0.0,31.0,31.0,31.0,1328.0,1328.0,1328.0,No
32.0,32.0,1.0,0.0,32.0,32.0,32.0,1328.0,1328.0,1328.0,No
72.0,87.0,3.0,0.0,81.0,69.0,27.0,1454.0,1328.0,484.0,No
32.0,32.0,1.0,0.0,32.0,32.0,32.0,1328.0,1328.0,1328.0,No
91.0,91.0,1.0,0.0,91.0,91.0,91.0,1328.0,1328.0,1328.0,No
36.0,36.0,1.0,0.0,36.0,36.0,36.0,1328.0,1328.0,1328.0,No
